commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P14_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus,median_income,poverty_rate
94068,Saint-Maur-des-Foss�s,GICQUEL,Joseph,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VITTOZ,Marie-Claude,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,COUILLAUD,David,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CAMPON BOUSQUET,Sophie,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,MERIGOT,Alain,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,GERMAIN,Monique,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LE MEUR,Alain,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,ZYSMAN,Sylvia,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,GRAS,Luc,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,MARTIN,Marie-Claire,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,NAVA,Pierre,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BERTHET-BOUTARIC,Typhaine,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,AUDEBRAND,Christophe,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,JULIEN,Marie-Pascale,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,REICHER,Hervé,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,NILLUS,Anne,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,PEDRO,Christophe,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,GUCHET,Peggy,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,REZZAZ,Jean-Frédéric,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DUPRESSOIR,Josette,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,NIQUET,Alain,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,AUZY,Carole,F,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,ABITTAN,Jean,M,LDVD,Fid�les � Saint-Maur,8159,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BOUFFARD-SAVARY,Elisabeth,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LAURENT,Denis,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,THEVES,Catherine,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BARTHELEMY,Jean-Louis,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,FEO,Hélène,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BELLON,Patrick,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,TKACZYNSKI,Alexandra,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,COCQUELIN,Jacques,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,RIETY,Frédérique,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,PRISO M'PACKO,Roger,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,ROHAUT,Pascale,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,ELDIN,Lucas,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,FONFRIA,Jacqueline,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DUMÉE,Philippe,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,RUE,Virginie,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,PIQUARD,François,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VILLAUMIE,Danielle,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BRISCIANO,Yves,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,TAVARD,Christine,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,GINESTE,Michel,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DEMUTH,Marie-Paule,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LEBOUCHER,Marc,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CHAUCHOY,Sylvie,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,MARCHAL,Daniel,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,MASSIANI,Pascale,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DAWIDOWICZ,Ghislain,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CHAOUI,Hanan,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VERDEAUX,François,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,SAUVION-DEVIDAS,Sylvie,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DALLOT,Pascal,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,HELM,Karine,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,ROUCHE,Vincent,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,HEBREARD,Michèle,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VARNILD,Lars,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LEMEUNIER,Sandrine,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VICTOR--LEMAIRE,Pierre,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CHRISTOPHE,Michele,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LEDUC,Philippe,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,MAISSA,Muriel,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,PYTHON,Jean-François,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,GOETZINGER,Claude,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,SCAGLIA,Jackie,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LE MEILLOUR,Karine,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,WEILER,Jean-Luc,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,SARFATI,Claire,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DAVY,Daniel,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,FRANCOIS,Fabienne,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,KARR,Claude,M,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,KARPINSKA,Ewa,F,LUG,SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE,4561,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CLODONG,Nicolas,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DE FONTAINE VIVE CURTAZ,Marie-Laure,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CONSTANT,Denis,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LAGARDE,Sylvie,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,COUSIN,Thierry,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,GERARD,Marie-Pierre,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,True,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BAUDRY,Blaise,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,MONCHABLON,Marie-Thérèse,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,TESSIER,Jean-Richard,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,ANDRIEU,Valérie,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CHEVRIER,Eric,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DOS SANTOS SOUSA,Maria De Fatima,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DE WECK,Jacques-Nicolas,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BORNE,Anne-Marie,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CHARIÉ-MARSAINES,Hervé,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VUILLERMOT,Marie-Helene,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,SEBBAN,Renaud,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,RIBARDIERE,Olivia,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VAN DER GOOT,Jeroen,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BOITTIAUX,Julie,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BASINI,Rino,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BARBIER-BAMPS,Hélène,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BEYRIS,Jean-Jacques,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,ALVES,Julia,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,TROMBETTA,Jean,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,SEMPÈRE,Pascale,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,MARION,Philippe,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,KAROUANI,Sanâa,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CAREDDA,Benoit,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BELLOU-GRAFFIN,Ghislaine,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DUFORAT,Jean-Claude,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LAFON,Valérie,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,BIARD,Paul,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,STANESCU,Alexandra,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LAHER,Rudy,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,JORET,Gabrielle,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,VIGOUREUX,Bernard,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,SARLANDIE,Catherine,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,CHASSAGNE,Bernard,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DOMERGUE THAN TRONG,Elisabeth,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,SIGONNEY,Didier,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,LESPINGAL,Laure,F,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
94068,Saint-Maur-des-Foss�s,DUFRESNE,Claude,M,LDVD,"Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages",7122,False,75285.0,53.23,46.77,16.86,18.33,19.63,19.98,14.04,11.16,28809.0,8.0
